Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,Volatility,RSI,MACD,Signal Line,Daily_Return,Normalized_Close,Log_Return,10_Day_MA_Return,Previous_Day_Return
2021-06-15,205.56333923339844,205.5966644287109,199.41000366210935,199.7866668701172,199.7866668701172,53292300,0.0,201.68632689269916,0.0,100.0,0.2098230581852647,0.07932938847712172,-0.029675082579620482,-0.8230150496161855,-0.03012429716067012,-0.003638009451197266,0.012789221849023313
2021-06-16,199.17999267578125,202.8333282470703,197.8333282470703,201.6233367919922,201.6233367919922,66432300,0.0,201.67609001274099,0.0,100.0,0.17753515980265888,0.10041986956682399,0.009193155632698069,-0.791717970604679,0.009151155788618984,0.0002914013458493514,-0.029675082579620482
2021-06-17,200.6300048828125,207.1566619873047,200.44667053222656,205.5333404541016,205.5333404541016,68104200,0.0,202.28517908941157,0.0,100.0,0.3721034541065933,0.1579175551692835,0.019392614586788648,-0.7250910323122541,0.0192069740346885,0.007565139235811313,0.009193155632698069
2021-06-18,204.4566650390625,209.4499969482422,203.93333435058597,207.7700042724609,207.7700042724609,73682700,0.0,203.13050139475453,4.2878280080859446,100.0,0.6425360381256269,0.259300103385232,0.010882243306208572,-0.6869780086210359,0.010823457790849946,0.004077916508880619,0.019392614586788648
2021-06-21,208.16000366210935,210.4633331298828,202.9600067138672,206.94332885742188,206.94332885742188,74438100,0.0,203.70616877594736,4.188595665354204,100.0,0.7892284303590884,0.3691507964386094,-0.003978800587379094,-0.7010646583087132,-0.003986737073227453,0.0026650932803121362,0.010882243306208572
2021-06-22,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128903,207.90333557128903,57476700,0.0,204.328874609026,4.464893132917631,100.0,0.9488420593822298,0.48844693686206997,0.004638983624973836,-0.6847060270611317,0.004628256702323365,0.0033834838169973904,-0.003978800587379094
2021-06-23,210.6666717529297,219.0666656494141,210.01333618164065,218.85667419433597,218.85667419433597,93297600,0.0,206.45235203815554,5.088114359258619,100.0,1.7366370973350342,0.7438358152442455,0.052684766182075515,-0.4980598037836657,0.0513438209840323,0.009448858572380847,0.004638983624973836
2021-06-24,224.9966735839844,232.5399932861328,222.5366668701172,226.60667419433597,226.60667419433597,137947200,0.0,209.36091250209506,7.5937385566934985,100.0,2.8072778390683197,1.1640949352745302,0.035411302984154513,-0.3659988605241592,0.03479874196476401,0.01109613869677073,0.052684766182075515
2021-06-25,229.8600006103516,231.2700042724609,222.8999938964844,223.9566650390625,223.9566650390625,97490100,0.0,211.44441169360198,8.766085489991797,100.0,3.425934956424527,1.6230775764704801,-0.011694312026312326,-0.41115533906502916,-0.011763228305736263,0.009964409297261057,0.035411302984154513
2021-06-28,223.8800048828125,231.5666656494141,223.44000244140625,229.5733337402344,229.5733337402344,64884600,207.1961685180664,214.00812623278358,10.22522162030946,100.0,4.227540496861394,2.1500456892432407,0.025079265670402195,-0.31544662078723446,0.024769941961746585,0.011193413679398944,-0.011694312026312326
2021-06-29,228.21665954589844,229.1699981689453,225.29666137695312,226.9199981689453,226.9199981689453,52143900,208.14383544921876,215.81942824075884,10.673766933652802,61.57667229597485,4.620671119028543,2.6487707015327318,-0.011557681931349095,-0.36065978186187175,-0.011624991064810086,0.013005153744226084,0.025079265670402195
2021-06-30,226.58999633789065,230.9366607666016,226.04666137695312,226.5666656494141,226.5666656494141,56774700,209.38683547973633,217.31666751474955,11.025470921982418,66.36530143253455,4.846279810442013,3.0915395809958923,-0.0015570796861551495,-0.36668061099910415,-0.0015582931945794674,0.011930130212340762,-0.011557681931349095
2021-07-01,227.97332763671875,229.3300018310547,224.26666259765625,225.97332763671875,225.97332763671875,55903500,211.13816833496094,218.51549075816382,11.051637896289552,76.62137046466817,4.923486438791457,3.4601045762806195,-0.0026188230779432553,-0.3767911629511387,-0.0026222581937176714,0.00972898644586757,-0.0015570796861551495
2021-07-02,226.32666015625,233.3333282470703,224.4199981689453,226.3000030517578,226.3000030517578,81163500,212.46900177001953,219.58800808487712,11.064462506156783,73.19465076981744,4.94779605939766,3.7590546245922263,0.0014456370513082906,-0.37122457411891296,0.001444593124038416,0.008785325820377544,-0.0026188230779432553
2021-07-06,227.23666381835935,228.0,217.13333129882807,219.8600006103516,219.8600006103516,69853500,213.37650146484376,219.62531632955847,9.942765520805644,64.68682105379614,4.4609064027502825,3.899957295464055,-0.028457809785947363,-0.4809629995389943,-0.02887058319813403,0.0063374249005207165,0.0014456370513082906
2021-07-07,221.42333984375,221.8999938964844,212.77333068847656,214.88333129882807,214.88333129882807,56376000,214.06083450317382,218.97735884078924,8.81257831457369,60.329024779691615,3.680164758206246,3.8558655288246864,-0.022635628571399224,-0.5657660503222762,-0.022895747206025715,0.0036099636808834103,-0.028457809785947363
2021-07-08,209.4566650390625,218.1433258056641,206.82000732421875,217.60333251953125,217.60333251953125,68319900,214.96133422851562,218.7902274979511,7.927335063035935,63.36646535293694,3.2216528563136535,3.728715564572986,0.012658037290573354,-0.5194168984676863,0.012578594031283601,-0.000392709208266806,-0.022635628571399224
2021-07-09,217.72666931152344,219.6366729736328,214.89666748046875,218.98333740234372,218.98333740234372,54421500,215.7418342590332,218.81645254731419,7.124646588960484,62.013223015496635,2.9252643392434265,3.5677138969903672,0.006341837079579582,-0.49590144730292,0.006321812249023811,-0.0032996557987242992,0.012658037290573354
2021-07-12,220.73333740234372,229.0800018310547,220.72000122070312,228.5666656494141,228.5666656494141,77781000,217.00533447265624,220.13730500201083,6.174623451655637,66.96503334318803,3.350822635805457,3.5242684161280287,0.043762819403298625,-0.332600367577296,0.042832279170544864,0.002246057344236796,0.006341837079579582
2021-07-13,228.77333068847656,231.0933380126953,222.1000061035156,222.8466644287109,222.8466644287109,62898300,217.85283432006835,220.50355722242216,4.573906265946286,60.92185066245795,3.228705144695482,3.465082493217787,-0.025025526817094024,-0.43006988456459805,-0.02534398967789309,-0.002764421904512826,0.043762819403298625
2021-07-14,223.5833282470703,226.20333862304688,217.6133270263672,217.7933349609375,217.7933349609375,64923600,218.75316772460937,220.13786381425274,4.662984063658008,61.762905220340194,2.7263331100466814,3.3171861471367836,-0.02267626253562338,-0.516179233740755,-0.022937323111711275,-0.0038762799649402547,-0.025025526817094024
2021-07-15,219.4633331298828,222.04666137695312,212.6266632080078,216.86666870117188,216.86666870117188,60628800,219.51533432006835,219.6971818230547,4.856926265773355,60.077562937166604,2.234056670999877,3.1003884871069864,-0.004254796226577984,-0.5319697395925495,-0.004263873629526309,-0.004146051618982538,-0.02267626253562338
2021-07-16,218.22666931152344,218.8999938964844,214.0666656494141,214.7400054931641,214.7400054931641,49113000,219.97566757202148,219.03029337338208,5.269097761781059,56.23363248917579,1.6659957343472058,2.813327990349522,-0.009806316575730611,-0.5682083394951039,-0.009854715165981515,-0.004864800968761273,-0.004254796226577984
2021-07-19,209.9633331298828,215.73333740234372,207.0966644287109,215.4066619873047,215.4066619873047,63891300,220.35750045776368,218.54338920998012,5.050867087363216,55.28293171274843,1.2522770345824767,2.500959409508515,0.003104482057777691,-0.5568484316955834,0.003099673103658058,-0.004698916468114334,-0.009806316575730611
2021-07-20,217.3300018310547,220.79666137695312,213.5,220.1666717529297,220.1666717529297,46461300,221.01866760253907,218.7612825668593,4.750474113281418,58.675591415438674,1.2705564904701703,2.2547789630478157,0.02209778342837665,-0.47573728594424153,0.021857165705963834,0.0003566428533180677,0.003104482057777691
2021-07-21,219.8699951171875,221.6199951171875,216.76333618164065,218.42999267578125,218.42999267578125,41859900,221.54500045776368,218.7168533380468,4.434196451429674,56.83667165404692,1.13962709448316,2.031676188345121,-0.007888019850240235,-0.5053305087916314,-0.007919294852611359,0.0018314037254339665,0.02209778342837665
2021-07-22,218.81333923339844,220.72332763671875,214.86666870117188,216.4199981689453,216.4199981689453,45317100,221.42316665649415,218.40906149409767,4.1516235323275605,48.20946832343263,0.8722642849517968,1.7997335919257187,-0.009202007847976312,-0.5395810598263644,-0.00924460786068585,-0.0003546007884210001,-0.007888019850240235
2021-07-23,215.45333862304688,216.26666259765625,212.43333435058597,214.4600067138672,214.4600067138672,43814700,220.8158332824707,217.88022098158228,3.7848353361636002,40.244166677288014,0.5043827274259343,1.5406096010784158,-0.009056424875986235,-0.5729795527732277,-0.009097683584931696,-0.0018944269839775818,-0.009202007847976312
2021-07-26,216.9900054931641,222.73333740234372,215.70333862304688,219.2066650390625,219.2066650390625,76009800,220.5783332824707,218.05774930195855,3.768899325419041,46.309246659309586,0.5720207648807616,1.3468596416050957,0.022133069927244398,-0.49209591719182344,0.02189168871378688,-0.004057401931583005,-0.009056424875986235
2021-07-27,221.13333129882807,222.1666717529297,209.0800018310547,214.9266662597656,214.9266662597656,98439900,219.84599990844725,217.6389033994961,3.765883039991694,38.37812091217591,0.2914426699983892,1.13574818575802,-0.01952494819687267,-0.5650276173135634,-0.019718078031379663,-0.003507344069560869,0.022133069927244398
2021-07-28,215.6666717529297,218.3233337402344,213.13333129882807,215.66000366210935,215.66000366210935,48019800,219.28300018310546,217.37430101881694,3.829430678137016,40.784597082830786,0.12466552215533966,0.9335101474004922,0.0034120354402995545,-0.5525314587224678,0.0034062276545409947,-0.0008985142719685757,-0.01952494819687267
2021-07-29,216.5966644287109,227.89666748046875,216.26666259765625,225.7833404541016,225.7833404541016,91183800,219.24383392333985,218.49826393163534,4.337199647581866,49.44729872311105,0.7708205874656358,0.9009694671585973,0.04694118807423009,-0.3800285676664468,0.04587275846182953,0.004221084158112232,0.0034120354402995545
2021-07-30,223.9199981689453,232.50999450683597,223.0,229.0666656494141,229.0666656494141,88969200,219.39850082397462,219.91038686462656,4.426175088058767,52.10278585284888,1.5209606468801553,1.0249761425599127,0.014541928508582602,-0.324080306721844,0.014437208664382839,0.006655908666543553,0.04694118807423009
2021-08-02,233.3333282470703,242.31333923339844,232.8000030517578,236.55667114257807,236.55667114257807,100847400,219.9113342285156,222.13398922058803,6.462765535928914,56.35350133945269,2.6696953728161645,1.3539378989927797,0.032697928666004294,-0.19644970150298982,0.032174725947111446,0.009615253327366213,0.014541928508582602
2021-08-03,239.6666717529297,240.88333129882807,233.6699981689453,236.5800018310547,236.5800018310547,64860900,220.7473342895508,224.06320547234367,7.844225667687555,61.25168503882669,3.540439302937557,1.7912572277249392,9.862621233192037e-05,-0.19605214373174903,9.862134908680057e-05,0.00741533760576174,0.032697928666004294
2021-08-04,237.0,241.63333129882807,236.30999755859372,236.97332763671875,236.97332763671875,51007800,221.85183410644532,225.78694107504265,8.807010235597724,65.84269908841202,4.212314747095633,2.275485604495403,0.001662548831768751,-0.189349824131194,0.001661168327351945,0.00837039447396264,9.862621233192037e-05
2021-08-05,238.6666717529297,240.3166656494141,237.1366729736328,238.2100067138672,238.2100067138672,38758800,222.8821678161621,227.44533929602184,9.436653181455448,65.10015454837591,4.786475703415249,2.7776976239072226,0.005218642492307302,-0.16827666213925613,0.005205072568156722,0.009812459507991,0.001662548831768751
2021-08-06,237.3000030517578,238.77667236328125,232.5433349609375,233.0333404541016,233.0333404541016,46869000,223.58466796875,228.19118155578388,9.35853507265123,59.75288509385654,4.7779466591217385,3.177756352557898,-0.021731523084098203,-0.2564876852623924,-0.02197113034608947,0.008544949687179804,0.005218642492307302
2021-08-09,236.72332763671875,239.6766662597656,235.0433349609375,237.9199981689453,237.9199981689453,44145900,224.05233459472657,229.48952698826577,9.789080417990473,56.94554604877313,5.098125026563707,3.561836939585706,0.020969779282746792,-0.17321844304192704,0.020752939609055845,0.008428620622730042,-0.021731523084098203
2021-08-10,237.9966735839844,238.8633270263672,233.9600067138672,236.663330078125,236.663330078125,40296900,224.74316787719727,230.44678160294612,9.82289617164099,60.98828541104457,5.192344709644061,3.887943147940711,-0.005281893495678203,-0.19463222025971463,-0.005295892009324611,0.00985292609284949,0.020969779282746792
2021-08-11,237.57000732421875,238.3933258056641,234.73666381835935,235.94000244140625,235.94000244140625,29401800,225.6505012512207,231.17970708793715,9.436415773762098,65.49938016033465,5.150149533560864,4.1403873074674955,-0.0030563570472872392,-0.20695781122626272,-0.003061037245157465,0.00920608684409081,-0.005281893495678203
2021-08-12,235.44667053222656,240.93333435058597,233.13333129882807,240.75,240.75,52377300,226.84466781616212,232.45649504942756,8.841231900555856,69.13013869068834,5.435441942485454,4.399400600398286,0.020386528392057013,-0.12499486739867383,0.020181504916966016,0.006550620875873503,-0.0030563570472872392
2021-08-13,241.23666381835935,243.3000030517578,238.1133270263672,239.05667114257807,239.05667114257807,50194500,228.0605010986328,233.3369661140367,8.341674036966257,69.61338559903501,5.4638489117009215,4.612291818363131,-0.007033557040174165,-0.15384939722572966,-0.007058409103322423,0.004393072320997826,0.020386528392057013
2021-08-16,235.02333068847656,236.5,225.46665954589844,228.72332763671875,228.72332763671875,68032200,228.72633438110353,232.7215431813567,6.7496568912696615,59.291994128733876,4.6113702591752315,4.612107505448057,-0.04322549735370618,-0.3299308282461525,-0.044187544712866594,-0.003199270280973221,-0.007033557040174165
2021-08-17,224.22000122070312,224.8600006103516,216.27999877929688,221.90333557128903,221.90333557128903,71163900,228.81316757202148,231.2785645337174,5.574500408844233,51.17793195495677,3.3542325271870084,4.360531333223086,-0.02981764971635037,-0.44614432310847485,-0.030271235169467253,-0.00619089787384145,-0.04322549735370618
2021-08-18,223.25,231.92333984375,223.11666870117188,229.663330078125,229.663330078125,61048200,229.37483444213868,231.06312864854635,5.2149978663142225,57.043731550805816,2.9424848850100602,4.076920982468182,0.03497015710402862,-0.31391307223604303,0.03437259258571844,-0.002860137046615463,-0.02981764971635037
2021-08-19,226.07000732421875,228.8500061035156,222.52999877929688,224.4900054931641,224.4900054931641,42940500,229.7783348083496,230.1864608051831,5.693801720547404,54.867121283233494,2.1784334400410046,3.697222337485715,-0.022525688289902868,-0.4020671528137892,-0.022783267048393733,-0.00563457012483648,0.03497015710402862
2021-08-20,227.61666870117188,230.7100067138672,224.5666656494141,226.7533264160156,226.7533264160156,44525700,230.39300079345702,229.72859574893207,5.956340195723202,57.38722460489389,1.7336612192538894,3.304509173478142,0.010082056516856452,-0.36349988881756384,0.010031571629142373,-0.0024532121647410144,-0.022525688289902868
2021-08-23,228.47999572753903,237.3766632080078,226.9166717529297,235.43333435058597,235.43333435058597,60794700,231.2043342590332,230.48939144837095,5.916001701602999,59.31069262564561,2.0510153966444307,3.0538099378670744,0.03827951753459824,-0.21559149716087175,0.03756503320848816,-0.0007222383395558696,0.010082056516856452
2021-08-24,236.8933258056641,238.4066619873047,234.2133331298828,236.163330078125,236.163330078125,39249300,232.26616744995118,231.24605786253423,5.880652713422152,62.702878634984955,2.3339129837103485,2.9098303263876164,0.0031006472789956163,-0.20315228111516664,0.0030958501857260845,0.00011601573791151232,0.03827951753459824
2021-08-25,235.6766662597656,238.9900054931641,234.6666717529297,237.0666656494141,237.0666656494141,37936800,233.3365005493164,232.02226449077762,5.8131731485888025,62.778576403190755,2.600344624796122,2.8479331101835514,0.0038250458739308435,-0.18775933303461148,0.003817748987326931,0.0008041560300333205,0.0031006472789956163
2021-08-26,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,233.72000122070312,39642900,233.73333358764648,232.2486611348872,5.815359973577349,55.15479437094079,2.514523321982722,2.7812510871418477,-0.014116975997208181,-0.24478690222539956,-0.014217568331421201,-0.002646194408893199,0.0038250458739308435
2021-08-27,235.0,238.3333282470703,234.0333404541016,237.30667114257807,237.30667114257807,41501400,234.14533386230468,232.92314443889555,5.778942970870725,55.33080871547936,2.702633832326427,2.7655276238415407,0.015346011908018209,-0.18366961021981176,0.015229452832627464,-0.00040823751407396134,-0.014116975997208181
2021-08-30,238.2400054931641,243.6666717529297,237.57666015625,243.6366729736328,243.6366729736328,55812600,234.49933395385742,234.3517653805608,6.377657418410837,54.65014777406856,3.3207183755886263,2.876565843890778,0.026674352644943333,-0.07580560858839334,0.026324794631828158,0.00658174748579099,0.015346011908018209
2021-08-31,244.3333282470703,246.79666137695312,242.14666748046875,245.2400054931641,245.2400054931641,62566200,234.93233413696288,235.8036632613293,7.083731945825354,55.572242135718206,3.8941521276454125,3.0800832028416383,0.006580834075438302,-0.0484846273125299,0.006559274920001271,0.010221595864969856,0.026674352644943333
2021-09-01,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,244.69667053222656,39612900,235.3185012817383,236.98949137644018,7.431075125741651,54.959976779613875,4.255876510131628,3.3152419587710247,-0.0022155233598405433,-0.05774312117669469,-0.0022179812627514755,0.006503027818582941,0.006580834075438302
2021-09-02,244.8333282470703,246.9900054931641,243.51333618164065,244.1300048828125,244.1300048828125,38331900,235.61450119018554,237.94162512516823,7.782565309162679,53.834859838968164,4.44575423701653,3.5413444870866773,-0.002315788147756681,-0.06739917281209881,-0.00231847373209337,0.008524017832797558,-0.0022155233598405433
2021-09-03,244.0833282470703,244.6666717529297,241.3999938964844,244.52333068847656,244.52333068847656,45738300,236.1890007019043,238.8192380158646,7.957950093054756,57.93471558192983,4.5750253432481145,3.7480807114729333,0.0016111325842673718,-0.060696853211543784,0.0016098361025145228,0.007676925439538651,-0.002315788147756681
2021-09-07,246.6666717529297,253.3999938964844,246.4199981689453,250.97332763671875,250.97332763671875,60119400,236.84166717529297,240.43986675856658,7.772642538376678,58.82379637902355,5.136291582894785,4.0257229428649985,0.02637783858939624,0.04921187982146286,0.026035942688487673,0.0064867575450184515,0.0016111325842673718
2021-09-08,253.8600006103516,254.8166656494141,246.92333984375,251.2899932861328,251.2899932861328,56379000,237.57300033569337,241.88661486686362,8.102927192244875,60.01460966473618,5.542585227317545,4.3290954496755925,0.0012617502122473923,0.05460790102914096,0.0012609548743898497,0.006302867838343629,0.02637783858939624
2021-09-09,251.1366729736328,254.0333404541016,250.5433349609375,251.6199951171875,251.6199951171875,42233100,238.35699996948242,243.1844491018734,7.40672631563413,60.79394197091822,5.823907492291397,4.628057897554279,0.001313231087076927,0.060231172395134036,0.001312369553312357,0.006051686359658237,0.0012617502122473923
2021-09-10,253.1999969482422,254.20333862304688,244.83999633789065,245.42333984375,245.42333984375,45552600,238.5906669616699,243.4829778752176,6.089475006224362,53.15681063506447,5.4853790765689325,4.799522151414503,-0.024627038366134335,-0.04536058766475646,-0.024935356375548032,0.005000680122765622,0.001313231087076927
2021-09-13,246.73666381835935,248.25999450683597,236.2833404541016,247.6666717529297,247.6666717529297,68857500,239.0211669921875,244.04081993300574,5.799557431279563,55.773102487672986,5.335968142227529,4.906811358616205,0.00914066245943812,-0.007133938894379803,0.009099139444443169,0.0043801451779076125,-0.024627038366134335
2021-09-14,247.52333068847656,251.4900054931641,245.46665954589844,248.163330078125,248.163330078125,55574700,239.9931671142578,244.5905017933179,5.457862693855745,65.01546309129822,5.197569444455382,4.964962979703452,0.0020053498586631857,0.0013291794156820918,0.002003341828722264,0.001913244899279598,0.00914066245943812
2021-09-15,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,251.94332885742188,46073100,241.49516677856445,245.57090013006388,5.3086785329402435,74.34624304777657,5.330548401029262,5.038080067911078,0.015231899000174076,0.06574081868196963,0.015117058319369686,0.0027783513917531756,0.0020053498586631857
2021-09-16,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,252.3300018310547,41770200,242.62850036621094,246.47213073511801,4.30248134013586,70.8640351604098,5.404720305002485,5.111408118492433,0.0015347617076681974,0.07232977321498994,0.0015335851645735571,0.0031533798985040494,0.015231899000174076
2021-09-17,252.38333129882807,253.67999267578125,250.0,253.163330078125,253.163330078125,84612600,244.062166595459,247.3643052713447,3.558057637898882,78.68481847126847,5.46752481074671,5.182631459401115,0.0033025333532406,0.0865297879702024,0.0032970919669145526,0.0037152120486037775,0.0015347617076681974
2021-09-20,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,243.38999938964844,74273100,244.8940002441406,246.83439029262763,3.582917485084179,64.46919482979234,4.6765494320307255,5.081415051132757,-0.03860484330594227,-0.08000895648235201,-0.03936976129858423,-0.0003063855404171867,0.0033025333532406
2021-09-21,244.92999267578125,248.2466735839844,243.47999572753903,246.4600067138672,246.4600067138672,48992100,245.4453338623047,246.78447186754934,3.5201350063022216,60.62709889335485,4.247924615072293,4.914716960239039,0.012613531089680885,-0.027695658024297607,0.012534643183807646,-0.0016828162903887224,-0.03860484330594227
2021-09-22,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,250.64666748046875,45378900,246.16950073242188,247.29943677731933,3.4131458796729137,63.0865711744135,4.197012509247173,4.771176067504517,0.0169871810945057,0.04364555100085992,0.01684451236014587,-0.0001102732021628916,0.012613531089680885
2021-09-23,251.6666717529297,252.73333740234372,249.30667114257807,251.2133331298828,251.2133331298828,35842500,246.8768341064453,247.82129445015343,3.203004494019846,62.86061393633137,4.154403454807834,4.647821543221592,0.00226081461648886,0.05330160263626404,0.002258262820491851,-1.5514849221698324e-05,0.0169871810945057
2021-09-24,248.6300048828125,258.26666259765625,248.1866607666016,258.1300048828125,258.1300048828125,64119000,248.0973342895508,249.19580019036283,3.7003794615620853,70.83832450770389,4.62449055050476,4.64315534462546,0.027533059916662994,0.17116253114055807,0.027160841972020323,0.005200494979058034,0.00226081461648886
2021-09-27,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,263.78668212890625,84212100,249.42133483886718,251.14126462835446,5.1960554820442795,71.83378785949631,5.390610519285616,4.792646380909826,0.02191406322043732,0.26755299989329717,0.021677401377557137,0.006477835055157954,0.027533059916662994
2021-09-28,262.3999938964844,265.2133178710937,255.3933258056641,259.1866760253906,259.1866760253906,76144200,250.19883499145507,252.21399260547454,5.630183339539802,63.198103983060165,5.562968573994226,4.946710820641671,-0.01743835612317879,0.18916833601848937,-0.017592195347548873,0.004533464456973757,0.02191406322043732
2021-09-29,259.9333190917969,264.5,256.8933410644531,260.4366760253906,260.4366760253906,62828700,250.95866851806642,253.3103561146185,6.099870506188334,62.976040300513134,5.734176658404692,5.1042039891060975,0.004822778775393388,0.21046848815711947,0.0048111864344248965,0.003492552434495688,-0.01743835612317879
2021-09-30,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,258.49334716796875,53868000,251.64850234985352,254.00142471304707,5.968263063111242,61.50554332697345,5.648120887731693,5.212987369335067,-0.0074618094773734045,0.1773539279023386,-0.0074897880450971975,0.002592895315991528,0.004822778775393388
2021-10-01,259.4666748046875,260.260009765625,254.52999877929688,258.4066772460937,258.4066772460937,51094200,252.3623359680176,254.58879401912492,5.889968592287378,62.00191284350235,5.509415352492027,5.272272966186132,-0.00033528879108346565,0.17587706188491306,-0.0003353450129375683,0.0022291131015591214,-0.0074618094773734045
2021-10-04,265.5,268.989990234375,258.7066650390625,260.510009765625,260.510009765625,91449900,253.161669921875,255.37829213322922,5.876015393140653,63.06385973417482,5.505557031728017,5.318929779432813,0.008139621398127517,0.21171810401622904,0.008106673348889787,0.0069035595719661004,-0.00033528879108346565
2021-10-05,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,260.1966552734375,55297800,253.62283630371093,256.02074244285535,5.973651958321919,58.37722485820832,5.414810427466733,5.338105909085072,-0.001202850103416031,0.2063785053306955,-0.0012035741082394261,0.005521921452656409,0.008139621398127517
2021-10-06,258.7333374023437,262.2200012207031,257.739990234375,260.9166564941406,260.9166564941406,43898400,254.10416946411132,256.6735326482099,6.068333855928303,58.67996481197602,5.339380769117497,5.33836088109204,0.0027671424905384434,0.21864741376347624,0.002763320999873195,0.004099917592259683,-0.001202850103416031
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,264.53668212890625,57587400,254.75000381469727,257.72195489677347,6.4018481020075635,60.9941643812701,5.507961341245846,5.372280973174282,0.013874260399496352,0.2803330911764752,0.01377889392912291,0.005261262170560432,0.0027671424905384434
2021-10-08,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,261.8299865722656,50215800,255.57033615112306,258.2696935029659,5.196506866250375,64.84672562500549,5.361512051883608,5.370127188913533,-0.010231834522373306,0.23421066945695576,-0.010284539562274665,0.0014847727266568023,0.013874260399496352
2021-10-11,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,263.9800109863281,42600900,256.386003112793,259.03107043169746,4.158669558395397,64.78726120499377,5.3570544327982645,5.367512637687939,0.008211528565575943,0.27084734715399594,0.008177997401230774,0.00011451926117066469,-0.010231834522373306
2021-10-12,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,268.5733337402344,66060000,257.40650329589846,260.30337403716555,3.9969937746920676,67.22166258267126,5.658679717767853,5.425746053749172,0.01740026730336086,0.3491181259380235,0.01725061613832015,0.0035983816038246295,0.008211528565575943
2021-10-13,270.1566772460937,271.8033447265625,268.59332275390625,270.3599853515625,270.3599853515625,42360300,258.3273361206055,261.64425721815047,3.759454519992353,66.08064450801741,5.972937519877803,5.535184347042931,0.006652379022320076,0.3795628868500376,0.006630349593761303,0.0037813416285172987,0.01740026730336086
